Order Date,Product Name,Products,Category,Product_Category,Region,Quantity,Sales,Profit
8/15/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,2,$352 ,$54 
2/23/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,6,"$4,266 ",$358 
3/26/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,North,7,"$1,841 ",$497 
7/27/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,1,$712 ,$90 
3/23/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,2,$724 ,$72 
12/09/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,8,"$5,832 ",$663 
6/17/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,6,"$4,188 ",$989 
9/21/2023,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,1,$392 ,$51 
5/14/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,9,$963 ,$50 
4/13/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,6,"$5,706 ",$319 
06/11/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,West,7,"$1,365 ",$312 
5/23/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,1,$202 ,$11 
12/24/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,9,"$2,430 ",$614 
4/26/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,3,"$2,670 ",$515 
1/21/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,South,7,"$2,758 ",$521 
10/14/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,9,$873 ,$82 
8/23/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,9,"$7,245 ","$1,411 "
9/13/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,North,4,$960 ,$255 
12/28/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,4,"$1,284 ",$171 
06/09/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,4,$512 ,$110 
07/10/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,South,9,"$9,729 ","$2,039 "
01/11/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,North,5,"$1,580 ",$166 
7/26/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,8,$976 ,$234 
01/05/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,8,"$1,824 ",$495 
05/08/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,4,"$3,188 ",$203 
11/29/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,7,"$5,467 ",$556 
09/05/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,6,"$5,406 ","$1,277 "
08/08/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,8,"$2,984 ",$742 
04/12/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,1,$919 ,$193 
8/18/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,6,"$1,686 ",$427 
06/02/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,7,"$4,165 ",$493 
11/17/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,7,"$1,281 ",$283 
6/17/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,3,"$2,829 ",$362 
04/06/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,3,"$2,211 ",$292 
12/18/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,4,"$4,740 ",$608 
12/09/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,1,$718 ,$169 
10/10/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,6,"$1,716 ",$109 
4/22/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,7,"$1,547 ",$153 
6/14/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,1,$739 ,$111 
09/03/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,3,$819 ,$232 
12/19/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,South,8,"$5,696 ","$1,156 "
1/22/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,2,"$1,706 ",$185 
1/23/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,North,2,"$2,066 ",$608 
06/07/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,2,$256 ,$36 
02/04/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,2,"$1,102 ",$183 
8/31/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,8,"$2,872 ",$484 
11/11/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,4,"$2,584 ",$395 
7/27/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,2,"$1,366 ",$298 
05/11/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,South,7,"$1,253 ",$354 
3/24/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,7,"$2,618 ",$301 
9/22/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,9,"$6,822 ","$1,811 "
11/05/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,6,"$5,286 ",$636 
6/13/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,1,$579 ,$134 
2/28/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,8,"$1,392 ",$191 
11/14/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,9,"$2,493 ",$697 
9/17/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,7,"$6,461 ",$766 
8/17/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,2,"$1,486 ",$201 
5/14/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,1,"$1,152 ",$280 
03/12/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,2,"$1,750 ",$104 
07/12/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,7,"$4,417 ",$495 
07/05/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,South,4,"$3,724 ",$277 
6/16/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,3,"$2,220 ",$121 
6/20/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,8,"$9,104 ","$2,621 "
08/08/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,3,"$3,093 ",$584 
03/01/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,6,"$3,048 ",$842 
05/02/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,1,$161 ,$37 
7/23/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,7,"$7,238 ","$1,890 "
3/30/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,3,"$3,561 ",$347 
08/07/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,5,"$1,850 ",$534 
03/06/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,6,"$3,522 ",$627 
11/24/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,1,$584 ,$172 
8/31/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,4,"$2,556 ",$412 
10/14/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,2,$348 ,$56 
5/16/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,9,"$1,602 ",$142 
6/19/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,3,"$2,853 ",$438 
7/21/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,1,"$1,024 ",$230 
3/20/2022,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,5,"$4,485 ","$1,324 "
08/06/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,East,2,$436 ,$80 
10/21/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,2,"$2,232 ",$150 
8/14/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,6,"$7,056 ","$1,445 "
3/15/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,5,$875 ,$97 
02/01/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,3,$315 ,$62 
4/24/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,2,$358 ,$52 
3/23/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,7,"$3,451 ",$194 
02/10/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,9,"$1,350 ",$189 
10/19/2023,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,8,"$3,320 ",$413 
09/10/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,9,"$8,442 ",$940 
6/17/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,1,$166 ,$32 
08/09/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,5,"$3,720 ",$449 
07/11/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,South,2,"$1,090 ",$137 
01/05/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,9,"$9,783 ","$2,347 "
9/22/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,4,"$2,432 ",$657 
6/22/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,7,"$4,060 ",$291 
3/26/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,1,$387 ,$100 
08/11/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,3,$966 ,$121 
5/17/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,North,3,"$3,366 ",$882 
6/30/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,7,"$7,833 ","$1,844 "
04/09/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,1,$610 ,$34 
5/28/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,8,"$4,288 ",$597 
7/18/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,9,"$7,740 ",$605 
8/20/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,9,"$3,150 ",$457 
12/31/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,West,2,$894 ,$225 
10/09/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,8,"$7,544 ","$1,220 "
03/01/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,North,8,"$6,360 ","$1,872 "
3/19/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,4,"$2,428 ",$486 
10/05/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,2,$574 ,$39 
4/25/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,West,6,"$6,744 ",$660 
09/11/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,6,$798 ,$213 
1/13/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,5,"$2,860 ",$339 
04/03/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,5,"$5,410 ","$1,130 "
2/26/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,5,"$4,445 ",$580 
11/03/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,South,8,"$7,536 ","$1,197 "
9/26/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,7,"$4,165 ",$263 
2/19/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,3,"$3,021 ",$764 
4/29/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,North,2,$310 ,$71 
5/15/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,2,"$2,170 ",$522 
10/22/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,3,"$2,832 ",$318 
7/31/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,5,"$3,945 ",$392 
09/10/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,South,4,"$2,104 ",$308 
8/24/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,2,"$2,060 ",$518 
6/23/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,4,"$1,060 ",$156 
1/13/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,South,6,$810 ,$109 
9/23/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,3,$873 ,$57 
02/08/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,5,$595 ,$121 
12/18/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,2,"$1,562 ",$120 
1/25/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,9,"$5,337 ","$1,576 "
12/09/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,2,$212 ,$13 
6/14/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,East,8,"$2,704 ",$706 
5/31/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,5,"$3,225 ",$523 
08/07/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,2,"$1,342 ",$185 
7/13/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,South,7,"$3,395 ","$1,013 "
12/01/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,4,"$3,968 ",$481 
04/12/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,5,"$4,555 ",$777 
2/26/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,2,"$2,132 ",$365 
3/31/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,6,"$6,516 ",$843 
8/17/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,2,"$2,040 ",$481 
9/23/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,6,"$6,126 ",$428 
09/11/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,8,$520 ,$31 
01/01/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,5,"$4,470 ",$527 
07/12/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,8,"$5,504 ","$1,197 "
01/11/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,West,4,"$3,036 ",$512 
10/05/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,5,"$2,725 ",$308 
9/16/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,8,"$4,080 ",$337 
5/23/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,North,8,"$3,080 ",$777 
06/08/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,5,"$1,525 ",$414 
7/16/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,4,"$1,332 ",$343 
7/24/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,7,"$4,669 ",$803 
03/12/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,6,"$5,310 ","$1,100 "
01/12/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,8,"$9,392 ","$2,652 "
11/03/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,5,"$1,350 ",$198 
3/14/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,4,"$3,648 ",$769 
7/27/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,2,$300 ,$48 
8/14/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,3,"$3,408 ",$727 
11/17/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,9,"$4,302 ",$476 
5/13/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,5,"$4,575 ",$771 
10/21/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,8,"$9,304 ","$1,856 "
4/15/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,4,"$1,928 ",$232 
1/17/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,East,2,"$1,042 ",$86 
11/28/2023,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,3,"$2,214 ",$508 
05/03/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,4,"$3,024 ",$678 
08/11/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,2,"$1,104 ",$173 
7/26/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,8,"$6,056 ","$1,632 "
02/07/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,South,5,"$5,295 ","$1,376 "
1/19/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,4,"$3,668 ",$839 
6/30/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,9,"$4,293 ",$295 
8/19/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,7,"$5,789 ",$950 
8/27/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,6,"$4,440 ",$801 
03/10/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,5,"$5,515 ",$330 
10/12/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,North,4,$784 ,$193 
6/15/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,4,$576 ,$157 
09/09/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,5,$705 ,$199 
9/24/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,North,6,"$4,458 ","$1,215 "
8/25/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,6,"$6,780 ",$812 
10/01/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,5,"$3,970 ",$643 
01/08/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,7,"$5,131 ",$368 
10/02/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,7,"$1,750 ",$90 
02/11/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,7,"$8,337 ",$753 
9/15/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,9,"$9,810 ",$549 
1/28/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,3,"$2,658 ",$794 
7/23/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,1,$473 ,$44 
1/14/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,North,9,"$2,205 ",$410 
6/13/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,9,"$6,948 ","$1,409 "
09/09/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,North,3,$774 ,$212 
12/26/2023,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,North,3,"$2,532 ",$343 
11/16/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,7,"$6,587 ","$1,174 "
04/01/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,7,"$7,266 ",$807 
11/27/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,7,"$6,867 ",$502 
07/01/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,9,"$4,887 ",$396 
2/13/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,4,$864 ,$252 
11/09/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,6,"$5,190 ","$1,215 "
5/20/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,8,"$2,128 ",$294 
6/26/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,2,"$1,718 ",$219 
05/02/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,2,"$1,270 ",$229 
5/18/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,7,"$2,569 ",$130 
2/14/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,2,"$1,518 ",$263 
11/22/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,2,"$1,210 ",$268 
3/15/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,2,"$1,128 ",$94 
8/23/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,1,"$1,077 ",$78 
12/18/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,6,"$2,244 ",$517 
9/16/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,8,"$1,608 ",$464 
12/15/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,5,"$3,685 ",$476 
4/25/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,North,8,"$4,080 ","$1,079 "
